household_id,date,site,value
HH0924,13/02/21,TradeDesk,2
HH0924,13/02/21,Spotify,7
HH0924,14/02/21,TradeDesk,1
HH0924,14/02/21,Spotify,5
HH0924,16/02/21,Spotify,6
HH0924,17/02/21,TradeDesk,2
HH0924,17/02/21,Facebook,3
HH0924,18/02/21,TradeDesk,2
HH0924,19/02/21,TradeDesk,2
HH0924,20/02/21,Spotify,7
HH0924,21/02/21,TradeDesk,1
HH0924,22/02/21,TradeDesk,2
HH0924,22/02/21,Facebook,3
HH0924,22/02/21,Spotify,5
HH0924,24/02/21,Spotify,4
HH0924,25/02/21,Spotify,4
HH0924,26/02/21,Spotify,6
HH0925,01/01/21,TradeDesk,3
HH0925,05/01/21,Facebook,3
HH0925,05/01/21,Spotify,4
HH0925,06/01/21,TradeDesk,2
HH0925,07/01/21,Spotify,5
HH0925,09/01/21,Facebook,4
HH0925,09/01/21,Spotify,6
HH0925,10/01/21,TradeDesk,2
HH0925,10/01/21,Spotify,5
HH0925,11/01/21,TradeDesk,2
HH0925,11/01/21,Facebook,3
HH0925,13/01/21,Facebook,4
HH0925,13/01/21,Spotify,4
HH0925,14/01/21,TradeDesk,2
HH0925,16/01/21,TradeDesk,2
HH0925,18/01/21,Facebook,3
HH0925,19/01/21,Spotify,6
HH0925,21/01/21,TradeDesk,3
HH0925,22/01/21,TradeDesk,2
HH0925,22/01/21,Facebook,3
HH0925,22/01/21,Spotify,6
HH0925,23/01/21,TradeDesk,2
HH0925,23/01/21,Spotify,5
HH0925,25/01/21,Spotify,4
HH0925,26/01/21,TradeDesk,2
HH0925,26/01/21,Facebook,4
HH0925,26/01/21,Spotify,5
HH0925,27/01/21,Spotify,5
HH0925,28/01/21,TradeDesk,2
HH0925,29/01/21,Spotify,5
HH0925,30/01/21,Facebook,3
HH0925,31/01/21,Facebook,3
HH0925,01/02/21,Spotify,6
HH0925,02/02/21,Facebook,3
HH0925,03/02/21,Spotify,6
HH0925,04/02/21,TradeDesk,3
HH0925,04/02/21,Facebook,4
HH0925,05/02/21,TradeDesk,1
HH0925,06/02/21,TradeDesk,2
HH0925,06/02/21,Spotify,5
HH0925,07/02/21,TradeDesk,3
HH0925,08/02/21,TradeDesk,2
HH0925,09/02/21,Facebook,3
HH0925,09/02/21,Spotify,4
HH0925,10/02/21,TradeDesk,1
HH0925,11/02/21,TradeDesk,3
HH0925,12/02/21,Facebook,3
HH0925,12/02/21,Spotify,5
HH0925,14/02/21,Facebook,3
HH0925,14/02/21,Spotify,6
HH0925,15/02/21,TradeDesk,2
HH0925,15/02/21,Facebook,3
HH0925,17/02/21,Facebook,3
HH0925,17/02/21,Spotify,5
HH0925,19/02/21,TradeDesk,2
HH0925,19/02/21,Facebook,3
HH0925,20/02/21,TradeDesk,3
HH0925,21/02/21,Spotify,5
HH0925,25/02/21,TradeDesk,1
HH0925,25/02/21,Facebook,3
HH0925,26/02/21,Spotify,4
HH0926,01/01/21,TradeDesk,1
HH0926,01/01/21,Facebook,2
HH0926,02/01/21,Facebook,3
HH0926,02/01/21,Spotify,4
HH0926,05/01/21,TradeDesk,1
HH0926,05/01/21,Spotify,4
HH0926,06/01/21,Spotify,4
HH0926,08/01/21,TradeDesk,2
HH0926,09/01/21,TradeDesk,2
HH0926,09/01/21,Facebook,3
HH0926,11/01/21,TradeDesk,2
HH0926,12/01/21,Facebook,3
HH0926,12/01/21,Spotify,3
HH0926,13/01/21,Spotify,6
HH0926,15/01/21,TradeDesk,1
HH0926,15/01/21,Spotify,5
HH0926,16/01/21,Facebook,3
HH0926,17/01/21,TradeDesk,1
HH0926,18/01/21,Facebook,3
HH0926,19/01/21,TradeDesk,2
HH0926,19/01/21,Facebook,3
HH0926,19/01/21,Spotify,4
HH0926,20/01/21,TradeDesk,3
HH0926,20/01/21,Spotify,4
HH0926,22/01/21,Spotify,6
HH0926,23/01/21,Spotify,5
HH0926,24/01/21,Spotify,5
HH0926,25/01/21,Spotify,7
HH0926,26/01/21,Facebook,4
HH0926,26/01/21,Spotify,6
HH0926,27/01/21,TradeDesk,2
HH0926,27/01/21,Facebook,3
HH0926,27/01/21,Spotify,6
HH0926,28/01/21,TradeDesk,2
HH0926,29/01/21,TradeDesk,3
HH0926,29/01/21,Facebook,3
HH0926,30/01/21,Spotify,6
HH0926,31/01/21,TradeDesk,1
HH0926,31/01/21,Facebook,3
HH0926,01/02/21,Facebook,3
HH0926,01/02/21,Spotify,5
HH0926,02/02/21,Spotify,5
HH0926,03/02/21,Facebook,3
HH0926,05/02/21,Facebook,3
HH0926,06/02/21,Facebook,3
HH0926,06/02/21,Spotify,3
HH0926,07/02/21,Spotify,5
HH0926,08/02/21,Facebook,3
HH0926,09/02/21,TradeDesk,2
HH0926,10/02/21,Spotify,4
HH0926,13/02/21,Spotify,5
HH0926,14/02/21,Spotify,3
HH0926,15/02/21,TradeDesk,2
HH0926,15/02/21,Spotify,5
HH0926,17/02/21,Facebook,2
HH0926,17/02/21,Spotify,5
HH0926,18/02/21,TradeDesk,1
HH0926,19/02/21,TradeDesk,1
HH0926,19/02/21,Spotify,3
HH0926,20/02/21,TradeDesk,3
HH0926,21/02/21,Facebook,3
HH0926,22/02/21,TradeDesk,2
HH0926,22/02/21,Facebook,3
HH0926,22/02/21,Spotify,6
HH0926,23/02/21,Spotify,5
HH0926,25/02/21,Facebook,3
HH0927,01/01/21,TradeDesk,2
HH0927,01/01/21,Facebook,3
HH0927,02/01/21,TradeDesk,2
HH0927,02/01/21,Facebook,3
HH0927,05/01/21,Spotify,5
HH0927,06/01/21,Facebook,4
HH0927,07/01/21,Facebook,3
HH0927,08/01/21,Facebook,3
HH0927,09/01/21,TradeDesk,3
HH0927,10/01/21,TradeDesk,2
HH0927,12/01/21,Facebook,3
HH0927,13/01/21,TradeDesk,2
HH0927,13/01/21,Spotify,3
HH0927,14/01/21,TradeDesk,2
HH0927,15/01/21,Facebook,3
HH0927,15/01/21,Spotify,6
HH0927,16/01/21,TradeDesk,4
HH0927,17/01/21,Spotify,3
HH0927,18/01/21,Facebook,3
HH0927,20/01/21,Spotify,5
HH0927,21/01/21,TradeDesk,2
HH0927,21/01/21,Facebook,3
HH0927,22/01/21,TradeDesk,2
HH0927,22/01/21,Spotify,5
HH0927,23/01/21,TradeDesk,2
HH0927,25/01/21,Spotify,6
HH0927,28/01/21,TradeDesk,1
HH0927,29/01/21,TradeDesk,2
HH0927,30/01/21,TradeDesk,2
HH0927,30/01/21,Facebook,3
HH0927,31/01/21,Spotify,5
HH0927,03/02/21,TradeDesk,2
HH0927,03/02/21,Facebook,3
HH0927,03/02/21,Spotify,5
HH0927,04/02/21,TradeDesk,1
HH0927,05/02/21,Facebook,3
HH0927,05/02/21,Spotify,5
HH0927,06/02/21,Facebook,3
HH0927,07/02/21,TradeDesk,1
HH0927,08/02/21,Spotify,7
HH0927,10/02/21,Spotify,5
HH0927,11/02/21,Spotify,4
HH0927,12/02/21,TradeDesk,2
HH0927,12/02/21,Spotify,3
HH0927,13/02/21,TradeDesk,2
HH0927,16/02/21,Facebook,3
HH0927,17/02/21,TradeDesk,1
HH0927,17/02/21,Facebook,3
HH0927,18/02/21,Spotify,6
HH0927,19/02/21,Facebook,3
HH0927,19/02/21,Spotify,4
HH0927,20/02/21,TradeDesk,1
HH0927,21/02/21,TradeDesk,2
HH0927,22/02/21,TradeDesk,2
HH0927,22/02/21,Spotify,3
HH0927,23/02/21,Spotify,7
HH0927,24/02/21,Facebook,3
HH0927,26/02/21,Spotify,5
HH0928,02/01/21,Spotify,5
HH0928,03/01/21,TradeDesk,2
HH0928,04/01/21,TradeDesk,2
HH0928,04/01/21,Facebook,3
HH0928,04/01/21,Spotify,5
HH0928,05/01/21,Facebook,3
HH0928,05/01/21,Spotify,5
HH0928,06/01/21,TradeDesk,1
HH0928,06/01/21,Facebook,3
HH0928,07/01/21,TradeDesk,2
HH0928,07/01/21,Facebook,3
HH0928,08/01/21,Spotify,6
HH0928,09/01/21,Spotify,6
HH0928,12/01/21,TradeDesk,2
HH0928,12/01/21,Spotify,5
HH0928,13/01/21,TradeDesk,2
HH0928,14/01/21,TradeDesk,2
HH0928,14/01/21,Facebook,3
HH0928,14/01/21,Spotify,6
HH0928,15/01/21,Spotify,5
HH0928,20/01/21,Spotify,5
HH0928,25/01/21,Spotify,7
HH0928,26/01/21,TradeDesk,2
HH0928,27/01/21,Facebook,3
HH0928,28/01/21,Spotify,4
HH0928,30/01/21,TradeDesk,2
HH0928,30/01/21,Facebook,3
HH0928,31/01/21,Spotify,7
HH0928,01/02/21,Spotify,6
HH0928,03/02/21,Spotify,5
HH0928,04/02/21,Spotify,7
HH0928,05/02/21,TradeDesk,2
HH0928,06/02/21,TradeDesk,2
HH0928,07/02/21,TradeDesk,2
HH0928,07/02/21,Spotify,5
HH0928,08/02/21,TradeDesk,1
HH0928,08/02/21,Facebook,3
HH0928,09/02/21,TradeDesk,1
HH0928,10/02/21,Facebook,3
HH0928,11/02/21,TradeDesk,2
HH0928,11/02/21,Spotify,5
HH0928,12/02/21,TradeDesk,2
HH0928,12/02/21,Spotify,4
HH0928,13/02/21,TradeDesk,2
HH0928,13/02/21,Facebook,3
HH0928,13/02/21,Spotify,5
HH0928,14/02/21,Facebook,3
HH0928,14/02/21,Spotify,5
HH0928,15/02/21,TradeDesk,2
HH0928,15/02/21,Spotify,5
HH0928,17/02/21,TradeDesk,2
HH0928,19/02/21,TradeDesk,2
HH0928,19/02/21,Spotify,6
HH0928,20/02/21,Facebook,4
HH0928,20/02/21,Spotify,5
HH0928,21/02/21,Spotify,5
HH0928,22/02/21,TradeDesk,2
HH0928,22/02/21,Spotify,5
HH0928,23/02/21,Spotify,4
HH0928,24/02/21,Spotify,5
HH0928,25/02/21,Spotify,4
HH0929,01/01/21,Spotify,4
HH0929,02/01/21,Spotify,5
HH0929,03/01/21,TradeDesk,1
HH0929,03/01/21,Spotify,4
HH0929,04/01/21,Facebook,3
HH0929,04/01/21,Spotify,5
HH0929,05/01/21,Spotify,5
HH0929,06/01/21,Facebook,3
HH0929,07/01/21,TradeDesk,2
HH0929,07/01/21,Facebook,3
HH0929,07/01/21,Spotify,5
HH0929,08/01/21,TradeDesk,1
HH0929,08/01/21,Facebook,3
HH0929,08/01/21,Spotify,5
HH0929,09/01/21,TradeDesk,3
HH0929,10/01/21,TradeDesk,3
HH0929,11/01/21,Facebook,3
HH0929,12/01/21,TradeDesk,1
HH0929,12/01/21,Facebook,3
HH0929,14/01/21,Facebook,3
HH0929,14/01/21,Spotify,5
HH0929,15/01/21,TradeDesk,2
HH0929,16/01/21,TradeDesk,2
HH0929,16/01/21,Spotify,5
HH0929,17/01/21,Spotify,5
HH0929,18/01/21,Spotify,4
HH0929,19/01/21,TradeDesk,2
HH0929,19/01/21,Spotify,6
HH0929,20/01/21,Spotify,4
HH0929,21/01/21,TradeDesk,2
HH0929,21/01/21,Facebook,3
HH0929,22/01/21,TradeDesk,2
HH0929,23/01/21,TradeDesk,2
HH0929,26/01/21,TradeDesk,2
HH0929,26/01/21,Spotify,5
HH0929,27/01/21,Spotify,6
HH0929,28/01/21,TradeDesk,2
HH0929,29/01/21,TradeDesk,3
HH0929,29/01/21,Facebook,3
HH0929,29/01/21,Spotify,5
HH0929,30/01/21,Facebook,3
HH0929,31/01/21,Spotify,5
HH0929,01/02/21,Facebook,2
HH0929,01/02/21,Spotify,5
HH0929,02/02/21,TradeDesk,3
HH0929,03/02/21,Spotify,6
HH0929,04/02/21,TradeDesk,2
HH0929,04/02/21,Spotify,5
HH0929,05/02/21,Facebook,3
HH0929,07/02/21,Facebook,3
HH0929,08/02/21,Spotify,5
HH0929,09/02/21,TradeDesk,2
HH0929,09/02/21,Facebook,4
HH0929,10/02/21,TradeDesk,2
HH0929,11/02/21,TradeDesk,2
HH0929,12/02/21,TradeDesk,2
HH0929,13/02/21,Spotify,3
HH0929,14/02/21,TradeDesk,1
HH0929,15/02/21,Facebook,3
HH0929,15/02/21,Spotify,7
HH0929,16/02/21,Facebook,3
HH0929,17/02/21,Spotify,6
HH0929,18/02/21,Spotify,4
HH0929,19/02/21,TradeDesk,1
HH0929,19/02/21,Spotify,6
HH0929,21/02/21,Spotify,7
HH0929,22/02/21,TradeDesk,1
HH0929,23/02/21,Facebook,3
HH0929,24/02/21,TradeDesk,3
HH0929,24/02/21,Facebook,3
HH0929,24/02/21,Spotify,5
HH0929,25/02/21,Facebook,3
HH0929,25/02/21,Spotify,4
HH0929,26/02/21,TradeDesk,2
HH0930,01/01/21,Spotify,5
HH0930,02/01/21,TradeDesk,2
HH0930,02/01/21,Spotify,7
HH0930,03/01/21,TradeDesk,2
HH0930,03/01/21,Facebook,3
HH0930,04/01/21,TradeDesk,1
HH0930,05/01/21,TradeDesk,2
HH0930,06/01/21,TradeDesk,2
HH0930,07/01/21,Facebook,3
HH0930,07/01/21,Spotify,5
HH0930,08/01/21,Spotify,5
HH0930,09/01/21,Facebook,3
HH0930,09/01/21,Spotify,5
HH0930,10/01/21,TradeDesk,1
HH0930,10/01/21,Facebook,3
HH0930,11/01/21,TradeDesk,2
HH0930,12/01/21,TradeDesk,3
HH0930,12/01/21,Facebook,3
HH0930,13/01/21,TradeDesk,2
HH0930,14/01/21,TradeDesk,2
HH0930,15/01/21,Spotify,6
HH0930,16/01/21,TradeDesk,3
HH0930,18/01/21,Spotify,5
HH0930,20/01/21,Spotify,5
HH0930,23/01/21,TradeDesk,2
HH0930,23/01/21,Facebook,3
HH0930,23/01/21,Spotify,6
HH0930,24/01/21,Spotify,4
HH0930,25/01/21,TradeDesk,3
HH0930,27/01/21,Facebook,3
HH0930,27/01/21,Spotify,5
HH0930,28/01/21,Spotify,5
HH0930,30/01/21,TradeDesk,3
HH0930,31/01/21,Spotify,5
HH0930,01/02/21,Facebook,3
HH0930,02/02/21,TradeDesk,1
HH0930,03/02/21,Facebook,3
HH0930,04/02/21,TradeDesk,2
HH0930,05/02/21,TradeDesk,1
HH0930,05/02/21,Facebook,3
HH0930,06/02/21,TradeDesk,1
HH0930,06/02/21,Facebook,3
HH0930,06/02/21,Spotify,5
HH0930,08/02/21,Facebook,3
HH0930,08/02/21,Spotify,3
HH0930,09/02/21,Facebook,3
HH0930,09/02/21,Spotify,6
HH0930,12/02/21,TradeDesk,2
HH0930,12/02/21,Facebook,3
HH0930,14/02/21,Facebook,3
HH0930,14/02/21,Spotify,4
HH0930,15/02/21,TradeDesk,3
HH0930,18/02/21,TradeDesk,2
HH0930,18/02/21,Facebook,3
HH0930,18/02/21,Spotify,3
HH0930,21/02/21,Facebook,3
HH0930,21/02/21,Spotify,6
HH0930,22/02/21,TradeDesk,1
HH0930,22/02/21,Facebook,3
HH0930,23/02/21,Facebook,3
HH0930,23/02/21,Spotify,7
HH0930,24/02/21,Facebook,3
HH0930,24/02/21,Spotify,5
HH0930,26/02/21,TradeDesk,2
HH0931,01/01/21,Facebook,3
HH0931,01/01/21,Spotify,5
HH0931,02/01/21,TradeDesk,2
HH0931,02/01/21,Spotify,5
HH0931,03/01/21,Facebook,3
HH0931,04/01/21,TradeDesk,3
HH0931,04/01/21,Spotify,6
HH0931,05/01/21,Facebook,3
HH0931,05/01/21,Spotify,4
HH0931,06/01/21,Spotify,4
HH0931,07/01/21,Spotify,6
HH0931,08/01/21,Spotify,5
HH0931,09/01/21,Spotify,6
HH0931,10/01/21,Spotify,6
HH0931,11/01/21,TradeDesk,2
HH0931,11/01/21,Spotify,4
HH0931,12/01/21,TradeDesk,2
HH0931,12/01/21,Facebook,3
HH0931,15/01/21,TradeDesk,3
HH0931,16/01/21,Spotify,5
HH0931,17/01/21,Facebook,3
HH0931,17/01/21,Spotify,3
HH0931,21/01/21,TradeDesk,2
HH0931,22/01/21,Facebook,3
HH0931,24/01/21,Spotify,4
HH0931,25/01/21,TradeDesk,1
HH0931,27/01/21,TradeDesk,2
HH0931,27/01/21,Facebook,3
HH0931,28/01/21,TradeDesk,2
HH0931,28/01/21,Facebook,3
HH0931,29/01/21,Spotify,6
HH0931,30/01/21,Facebook,3
HH0931,30/01/21,Spotify,6
HH0931,31/01/21,TradeDesk,2
HH0931,31/01/21,Spotify,5
HH0931,01/02/21,TradeDesk,1
HH0931,01/02/21,Spotify,4
HH0931,03/02/21,Spotify,5
HH0931,05/02/21,TradeDesk,2
HH0931,05/02/21,Facebook,3
HH0931,06/02/21,TradeDesk,1
HH0931,06/02/21,Facebook,3
HH0931,07/02/21,TradeDesk,3
HH0931,07/02/21,Spotify,6
HH0931,08/02/21,Facebook,3
HH0931,08/02/21,Spotify,5
HH0931,10/02/21,Spotify,6
HH0931,11/02/21,TradeDesk,2
HH0931,11/02/21,Spotify,8
HH0931,14/02/21,Spotify,5
HH0931,15/02/21,Spotify,6
HH0931,16/02/21,TradeDesk,3
HH0931,16/02/21,Spotify,2
HH0931,18/02/21,Spotify,4
HH0931,19/02/21,TradeDesk,3
HH0931,19/02/21,Spotify,5
HH0931,20/02/21,TradeDesk,3
HH0931,20/02/21,Facebook,3
HH0931,20/02/21,Spotify,5
HH0931,21/02/21,Facebook,3
HH0931,21/02/21,Spotify,5
HH0931,23/02/21,Facebook,3
HH0931,24/02/21,TradeDesk,2
HH0932,01/01/21,Spotify,6
HH0932,02/01/21,Facebook,3
HH0932,02/01/21,Spotify,4
HH0932,03/01/21,Spotify,5
HH0932,05/01/21,TradeDesk,2
HH0932,08/01/21,Facebook,3
HH0932,09/01/21,Facebook,3
HH0932,10/01/21,TradeDesk,3
HH0932,10/01/21,Spotify,5
HH0932,11/01/21,TradeDesk,2
HH0932,12/01/21,TradeDesk,2
HH0932,12/01/21,Spotify,5
HH0932,13/01/21,Facebook,4
HH0932,16/01/21,TradeDesk,3
HH0932,16/01/21,Spotify,5
HH0932,18/01/21,Facebook,3
HH0932,19/01/21,Spotify,4
HH0932,20/01/21,TradeDesk,2
HH0932,20/01/21,Spotify,6
HH0932,21/01/21,TradeDesk,2
HH0932,22/01/21,TradeDesk,2
HH0932,22/01/21,Facebook,4
HH0932,23/01/21,Spotify,5
HH0932,24/01/21,Facebook,3
HH0932,26/01/21,Facebook,3
HH0932,27/01/21,Facebook,3
HH0932,29/01/21,Facebook,2
HH0932,29/01/21,Spotify,6
HH0932,30/01/21,Facebook,3
HH0932,30/01/21,Spotify,6
HH0932,31/01/21,TradeDesk,2
HH0932,01/02/21,Facebook,3
HH0932,01/02/21,Spotify,3
HH0932,02/02/21,TradeDesk,2
HH0932,03/02/21,Spotify,7
HH0932,04/02/21,TradeDesk,1
HH0932,04/02/21,Spotify,5
HH0932,06/02/21,Facebook,3
HH0932,07/02/21,Facebook,3
HH0932,08/02/21,Spotify,5
HH0932,09/02/21,Spotify,6
HH0932,11/02/21,Spotify,6
HH0932,12/02/21,TradeDesk,3
HH0932,13/02/21,Facebook,3
HH0932,15/02/21,TradeDesk,2
HH0932,15/02/21,Facebook,3
HH0932,15/02/21,Spotify,6
HH0932,16/02/21,TradeDesk,1
HH0932,16/02/21,Facebook,3
HH0932,16/02/21,Spotify,5
HH0932,17/02/21,Spotify,4
HH0932,18/02/21,Spotify,5
HH0932,19/02/21,TradeDesk,2
HH0932,19/02/21,Facebook,3
HH0932,21/02/21,Facebook,3
HH0932,23/02/21,Facebook,3
HH0932,24/02/21,Facebook,3
HH0932,24/02/21,Spotify,6
HH0932,25/02/21,Facebook,3
HH0932,25/02/21,Spotify,3
HH0933,02/01/21,TradeDesk,3
HH0933,02/01/21,Facebook,3
HH0933,03/01/21,Facebook,3
HH0933,04/01/21,Spotify,8
HH0933,05/01/21,Spotify,6
HH0933,06/01/21,Facebook,4
HH0933,07/01/21,TradeDesk,3
HH0933,09/01/21,Facebook,3
HH0933,09/01/21,Spotify,5
HH0933,10/01/21,TradeDesk,3
HH0933,10/01/21,Facebook,3
HH0933,13/01/21,TradeDesk,2
HH0933,13/01/21,Spotify,6
HH0933,15/01/21,Spotify,4
HH0933,16/01/21,Facebook,3
HH0933,16/01/21,Spotify,5
HH0933,17/01/21,Spotify,6
HH0933,19/01/21,TradeDesk,1
HH0933,20/01/21,TradeDesk,2
HH0933,22/01/21,Facebook,3
HH0933,22/01/21,Spotify,4
HH0933,23/01/21,TradeDesk,2
HH0933,23/01/21,Facebook,2
HH0933,23/01/21,Spotify,5
HH0933,24/01/21,Spotify,4
HH0933,26/01/21,TradeDesk,2
HH0933,26/01/21,Facebook,3
HH0933,27/01/21,Spotify,7
HH0933,30/01/21,Facebook,3
HH0933,30/01/21,Spotify,4
HH0933,31/01/21,TradeDesk,2
HH0933,02/02/21,Spotify,4
HH0933,03/02/21,Facebook,3
HH0933,06/02/21,Facebook,3
HH0933,06/02/21,Spotify,5
HH0933,07/02/21,Facebook,3
HH0933,07/02/21,Spotify,4
HH0933,08/02/21,TradeDesk,2
HH0933,08/02/21,Facebook,3
HH0933,08/02/21,Spotify,3
HH0933,09/02/21,Facebook,3
HH0933,09/02/21,Spotify,5
HH0933,11/02/21,Spotify,3
HH0933,12/02/21,TradeDesk,3
HH0933,13/02/21,Facebook,3
HH0933,14/02/21,Facebook,3
HH0933,15/02/21,TradeDesk,2
HH0933,15/02/21,Facebook,3
HH0933,16/02/21,TradeDesk,2
HH0933,16/02/21,Spotify,4
HH0933,17/02/21,TradeDesk,2
HH0933,18/02/21,Spotify,4
HH0933,19/02/21,Spotify,4
HH0933,20/02/21,Spotify,4
HH0933,22/02/21,TradeDesk,2
HH0933,22/02/21,Facebook,3
HH0933,22/02/21,Spotify,5
HH0933,23/02/21,TradeDesk,1
HH0933,23/02/21,Spotify,6
HH0933,24/02/21,TradeDesk,2
HH0933,24/02/21,Spotify,5
HH0933,25/02/21,TradeDesk,2
HH0933,26/02/21,TradeDesk,2
HH0934,01/01/21,TradeDesk,2
HH0934,03/01/21,TradeDesk,3
HH0934,03/01/21,Facebook,3
HH0934,04/01/21,Spotify,5
HH0934,05/01/21,TradeDesk,1
HH0934,05/01/21,Spotify,3
HH0934,06/01/21,TradeDesk,2
HH0934,06/01/21,Spotify,5
HH0934,07/01/21,Spotify,6
HH0934,09/01/21,Spotify,5
HH0934,10/01/21,Spotify,5
HH0934,12/01/21,TradeDesk,2
HH0934,13/01/21,Spotify,6
HH0934,14/01/21,TradeDesk,3
HH0934,14/01/21,Facebook,3
HH0934,14/01/21,Spotify,4
HH0934,15/01/21,Facebook,3
HH0934,15/01/21,Spotify,5
HH0934,17/01/21,TradeDesk,3
HH0934,19/01/21,Spotify,6
HH0934,23/01/21,TradeDesk,3
HH0934,24/01/21,Facebook,3
HH0934,24/01/21,Spotify,5
HH0934,25/01/21,TradeDesk,3
HH0934,27/01/21,Spotify,7
HH0934,28/01/21,Facebook,3
HH0934,30/01/21,TradeDesk,2
HH0934,01/02/21,TradeDesk,2
HH0934,01/02/21,Facebook,3
HH0934,02/02/21,TradeDesk,3
HH0934,03/02/21,TradeDesk,1
HH0934,03/02/21,Facebook,3
HH0934,05/02/21,TradeDesk,2
HH0934,07/02/21,TradeDesk,2
HH0934,07/02/21,Spotify,6
HH0934,10/02/21,TradeDesk,2
HH0934,10/02/21,Facebook,3
HH0934,10/02/21,Spotify,7
HH0934,11/02/21,Spotify,5
HH0934,12/02/21,Facebook,4
HH0934,13/02/21,TradeDesk,3
HH0934,17/02/21,Facebook,3
HH0934,17/02/21,Spotify,3
HH0934,18/02/21,TradeDesk,1
HH0934,18/02/21,Spotify,5
HH0934,19/02/21,Spotify,5
HH0934,20/02/21,TradeDesk,1
HH0934,20/02/21,Facebook,3
HH0934,20/02/21,Spotify,6
HH0934,21/02/21,Facebook,3
HH0934,21/02/21,Spotify,5
HH0934,22/02/21,TradeDesk,2
HH0934,22/02/21,Facebook,3
HH0934,22/02/21,Spotify,5
HH0934,23/02/21,TradeDesk,3
HH0934,23/02/21,Facebook,3
HH0934,24/02/21,Facebook,3
HH0934,24/02/21,Spotify,6
HH0934,25/02/21,TradeDesk,2
HH0934,25/02/21,Spotify,7
HH0934,26/02/21,TradeDesk,2
HH0935,04/01/21,Facebook,3
HH0935,05/01/21,Facebook,3
HH0935,05/01/21,Spotify,5
HH0935,06/01/21,TradeDesk,2
HH0935,07/01/21,TradeDesk,2
HH0935,08/01/21,Facebook,3
HH0935,10/01/21,Spotify,7
HH0935,11/01/21,Spotify,6
HH0935,12/01/21,TradeDesk,1
HH0935,12/01/21,Facebook,3
HH0935,12/01/21,Spotify,4
HH0935,13/01/21,Facebook,3
HH0935,16/01/21,Facebook,3
HH0935,17/01/21,TradeDesk,2
HH0935,17/01/21,Spotify,6
HH0935,18/01/21,Facebook,3
HH0935,19/01/21,TradeDesk,1
HH0935,19/01/21,Facebook,3
HH0935,19/01/21,Spotify,4
HH0935,20/01/21,Facebook,3
HH0935,20/01/21,Spotify,5
HH0935,23/01/21,Spotify,4
HH0935,24/01/21,Spotify,4
HH0935,25/01/21,TradeDesk,1
HH0935,26/01/21,TradeDesk,2
HH0935,27/01/21,TradeDesk,2
HH0935,28/01/21,TradeDesk,3
HH0935,28/01/21,Spotify,4
HH0935,29/01/21,Spotify,4
HH0935,30/01/21,TradeDesk,2
HH0935,30/01/21,Spotify,6
HH0935,03/02/21,TradeDesk,2
HH0935,04/02/21,TradeDesk,2
HH0935,05/02/21,TradeDesk,2
HH0935,05/02/21,Spotify,5
HH0935,06/02/21,TradeDesk,2
HH0935,06/02/21,Spotify,6
HH0935,07/02/21,Facebook,3
HH0935,07/02/21,Spotify,5
HH0935,09/02/21,Facebook,3
HH0935,09/02/21,Spotify,5
HH0935,10/02/21,TradeDesk,2
HH0935,10/02/21,Spotify,6
HH0935,11/02/21,TradeDesk,2
HH0935,11/02/21,Spotify,5
HH0935,12/02/21,TradeDesk,2
HH0935,12/02/21,Spotify,4
HH0935,13/02/21,Spotify,7
HH0935,14/02/21,TradeDesk,2
HH0935,14/02/21,Facebook,3
HH0935,15/02/21,TradeDesk,1
HH0935,15/02/21,Facebook,3
HH0935,15/02/21,Spotify,5
HH0935,16/02/21,Spotify,4
HH0935,17/02/21,Facebook,3
HH0935,18/02/21,TradeDesk,3
HH0935,19/02/21,TradeDesk,1
HH0935,19/02/21,Spotify,5
HH0935,21/02/21,TradeDesk,2
HH0935,21/02/21,Facebook,2
HH0935,24/02/21,Facebook,2
HH0935,24/02/21,Spotify,3
HH0935,25/02/21,Facebook,3
HH0936,01/01/21,TradeDesk,2
HH0936,02/01/21,Facebook,3
HH0936,02/01/21,Spotify,6
HH0936,03/01/21,Spotify,4
HH0936,04/01/21,Spotify,5
HH0936,05/01/21,TradeDesk,1
HH0936,07/01/21,TradeDesk,2
HH0936,07/01/21,Facebook,3
HH0936,07/01/21,Spotify,6
HH0936,08/01/21,TradeDesk,2
HH0936,08/01/21,Spotify,4
HH0936,09/01/21,TradeDesk,2
HH0936,12/01/21,TradeDesk,3
HH0936,12/01/21,Spotify,6
HH0936,13/01/21,Spotify,5
HH0936,14/01/21,TradeDesk,2
HH0936,16/01/21,Spotify,4
HH0936,17/01/21,Spotify,4
HH0936,19/01/21,Facebook,3
HH0936,20/01/21,TradeDesk,3
HH0936,20/01/21,Facebook,3
HH0936,20/01/21,Spotify,4
HH0936,21/01/21,Facebook,3
HH0936,22/01/21,Spotify,6
HH0936,24/01/21,Spotify,5
HH0936,25/01/21,Spotify,5
HH0936,27/01/21,Spotify,7
HH0936,28/01/21,TradeDesk,2
HH0936,28/01/21,Spotify,5
HH0936,29/01/21,Spotify,6
HH0936,30/01/21,TradeDesk,1
HH0936,31/01/21,Facebook,3
HH0936,31/01/21,Spotify,5
HH0936,02/02/21,Spotify,6
HH0936,03/02/21,Facebook,3
HH0936,03/02/21,Spotify,4
HH0936,05/02/21,TradeDesk,2
HH0936,06/02/21,Spotify,5
