household_id,store_id,date,TBL,target_price,encoded_income,site_TradeDesk,site_Facebook,site_Spotify,target_sales_flag
HH0791,STORE_49,2021-02-24,0.0,3.72,1,0,0,0,0
HH0791,STORE_5,2021-02-03,0.0,2.95,1,0,0,1,0
HH0791,STORE_5,2021-02-03,0.0,2.95,1,0,1,0,0
HH0791,STORE_56,2021-02-08,0.0,0.0,1,0,0,0,0
HH0791,STORE_61,2021-02-08,1.0,0.0,1,0,0,0,1
HH0791,STORE_62,2021-02-06,0.0,3.13,1,0,1,0,0
HH0791,STORE_65,2021-02-07,1.0,0.0,1,1,0,0,1
HH0791,STORE_67,2021-02-22,0.7348951911220716,2.98,1,0,0,0,1
HH0791,STORE_7,2021-02-17,0.0,2.79,1,0,1,0,0
HH0791,STORE_71,2021-02-04,0.5061601642710473,3.36,1,0,0,1,1
HH0791,STORE_71,2021-02-04,0.5061601642710473,3.36,1,0,1,0,1
HH0791,STORE_74,2021-02-03,1.0,2.98,1,0,0,1,1
HH0791,STORE_74,2021-02-03,1.0,2.98,1,0,1,0,1
HH0791,STORE_8,2021-02-06,0.6098981077147015,3.36,1,0,1,0,1
HH0791,STORE_8,2021-02-16,1.0,3.04,1,0,1,0,1
HH0791,STORE_8,2021-02-26,1.0,3.03,1,1,0,0,1
HH0791,STORE_82,2021-02-02,0.5418768920282543,2.78,1,1,0,0,1
HH0791,STORE_82,2021-02-02,0.5418768920282543,2.78,1,0,1,0,1
HH0791,STORE_84,2021-02-17,1.0,3.06,1,0,1,0,1
HH0791,STORE_85,2021-01-30,0.6443914081145584,3.06,1,0,1,0,1
HH0791,STORE_86,2021-02-10,0.0,0.0,1,0,1,0,0
HH0791,STORE_90,2021-02-19,0.0,2.68,1,0,1,0,0
HH0792,STORE_1,2021-02-03,0.0,2.79,0,1,0,0,0
HH0792,STORE_1,2021-02-23,1.0,0.0,0,0,0,1,1
HH0792,STORE_1,2021-02-23,1.0,0.0,0,1,0,0,1
HH0792,STORE_1,2021-02-23,1.0,0.0,0,0,1,0,1
HH0792,STORE_12,2021-02-14,0.0,2.56,0,1,0,0,0
HH0792,STORE_14,2021-02-08,1.0,2.9,0,1,0,0,1
HH0792,STORE_14,2021-02-08,1.0,2.9,0,0,1,0,1
HH0792,STORE_14,2021-02-22,0.0,3.4,0,0,0,0,0
HH0792,STORE_19,2021-02-12,1.0,3.38,0,0,0,0,1
HH0792,STORE_2,2021-02-20,0.0,0.0,0,1,0,0,0
HH0792,STORE_2,2021-02-20,0.0,0.0,0,0,1,0,0
HH0792,STORE_21,2021-02-09,1.0,3.11,0,0,0,1,1
HH0792,STORE_21,2021-02-09,1.0,3.11,0,1,0,0,1
HH0792,STORE_21,2021-02-24,0.0,3.23,0,0,0,1,0
HH0792,STORE_21,2021-02-24,0.0,3.23,0,0,1,0,0
HH0792,STORE_23,2021-02-01,0.0,2.98,0,0,0,1,0
HH0792,STORE_23,2021-02-01,0.0,2.98,0,1,0,0,0
HH0792,STORE_23,2021-02-04,0.7301349325337332,3.11,0,0,0,1,1
HH0792,STORE_23,2021-02-04,0.7301349325337332,3.11,0,1,0,0,1
HH0792,STORE_23,2021-02-04,0.7301349325337332,3.11,0,0,1,0,1
HH0792,STORE_25,2021-02-11,0.5411764705882353,2.6,0,0,0,1,1
HH0792,STORE_25,2021-02-11,0.5411764705882353,2.6,0,0,1,0,1
HH0792,STORE_3,2021-02-10,1.0,2.69,0,0,0,1,1
HH0792,STORE_37,2021-02-17,1.0,3.39,0,0,1,0,1
HH0792,STORE_47,2021-02-04,1.0,0.0,0,0,0,1,1
HH0792,STORE_47,2021-02-04,1.0,0.0,0,1,0,0,1
HH0792,STORE_47,2021-02-04,1.0,0.0,0,0,1,0,1
HH0792,STORE_48,2021-02-18,0.0,0.0,0,0,1,0,0
HH0792,STORE_52,2021-02-21,0.5193798449612402,0.0,0,0,1,0,1
HH0792,STORE_53,2021-02-15,1.0,2.94,0,1,0,0,1
HH0792,STORE_56,2021-02-22,0.4942324755989353,2.79,0,0,0,0,1
HH0792,STORE_6,2021-02-02,0.7218614718614719,2.8,0,0,1,0,1
HH0792,STORE_72,2021-02-16,1.0,3.18,0,0,0,1,1
HH0792,STORE_76,2021-02-19,0.518005540166205,2.67,0,0,0,0,1
HH0792,STORE_80,2021-02-12,1.0,2.61,0,0,0,0,1
HH0792,STORE_82,2021-02-16,1.0,2.72,0,0,0,1,1
HH0792,STORE_83,2021-01-30,1.0,0.0,0,0,0,1,1
HH0792,STORE_83,2021-01-30,1.0,0.0,0,0,1,0,1
HH0792,STORE_93,2021-01-31,1.0,3.02,0,0,0,1,1
HH0792,STORE_96,2021-02-10,0.0,3.04,0,0,0,1,0
HH0793,STORE_10,2021-02-03,0.0,2.16,1,1,0,0,0
HH0793,STORE_10,2021-02-03,0.0,2.16,1,0,1,0,0
HH0793,STORE_12,2021-01-30,0.5620437956204379,3.11,1,0,0,1,1
HH0793,STORE_12,2021-01-30,0.5620437956204379,3.11,1,0,1,0,1
HH0793,STORE_14,2021-02-12,1.0,0.0,1,0,0,1,1
HH0793,STORE_20,2021-02-26,0.5086107921928816,2.97,1,1,0,0,1
HH0793,STORE_29,2021-02-05,0.6473906911142454,3.26,1,0,0,1,1
HH0793,STORE_29,2021-02-05,0.6473906911142454,3.26,1,0,1,0,1
HH0793,STORE_29,2021-02-14,0.0,2.74,1,0,0,0,0
HH0793,STORE_30,2021-02-19,0.0,0.0,1,1,0,0,0
HH0793,STORE_45,2021-02-03,0.0,3.58,1,1,0,0,0
HH0793,STORE_45,2021-02-03,0.0,3.58,1,0,1,0,0
HH0793,STORE_64,2021-02-15,1.0,0.0,1,0,0,0,1
HH0793,STORE_68,2021-01-30,1.0,3.84,1,0,0,1,1
HH0793,STORE_68,2021-01-30,1.0,3.84,1,0,1,0,1
HH0793,STORE_68,2021-02-26,1.0,2.82,1,1,0,0,1
HH0793,STORE_69,2021-02-17,1.0,3.1,1,0,0,0,1
HH0793,STORE_70,2021-02-05,1.0,2.87,1,0,0,1,1
HH0793,STORE_70,2021-02-05,1.0,2.87,1,0,1,0,1
HH0793,STORE_73,2021-01-30,1.0,0.0,1,0,0,1,1
HH0793,STORE_73,2021-01-30,1.0,0.0,1,0,1,0,1
HH0793,STORE_73,2021-02-26,0.0,2.86,1,1,0,0,0
HH0793,STORE_8,2021-02-04,1.0,2.68,1,0,1,0,1
HH0793,STORE_8,2021-02-19,0.6284403669724771,3.49,1,1,0,0,1
HH0793,STORE_80,2021-02-07,1.0,2.73,1,0,1,0,1
HH0793,STORE_93,2021-02-01,1.0,3.0,1,0,0,0,1
HH0793,STORE_97,2021-02-04,1.0,3.02,1,0,1,0,1
HH0794,STORE_11,2021-02-19,1.0,0.0,1,0,0,1,1
HH0794,STORE_11,2021-02-19,1.0,0.0,1,1,0,0,1
HH0794,STORE_15,2021-02-04,0.5265822784810126,2.87,1,1,0,0,1
HH0794,STORE_15,2021-02-04,0.5265822784810126,2.87,1,0,1,0,1
HH0794,STORE_16,2021-02-05,1.0,3.05,1,1,0,0,1
HH0794,STORE_16,2021-02-05,1.0,3.05,1,0,1,0,1
HH0794,STORE_33,2021-02-26,0.7327586206896551,2.53,1,0,0,0,1
HH0794,STORE_39,2021-02-07,1.0,2.88,1,0,1,0,1
HH0794,STORE_44,2021-02-02,0.5459249676584734,2.75,1,0,0,1,1
HH0794,STORE_44,2021-02-02,0.5459249676584734,2.75,1,1,0,0,1
HH0794,STORE_44,2021-02-02,0.5459249676584734,2.75,1,0,1,0,1
HH0794,STORE_5,2021-02-01,0.6205191594561186,3.89,1,0,0,0,1
HH0794,STORE_53,2021-02-23,0.0,0.0,1,0,0,0,0
HH0794,STORE_61,2021-02-05,1.0,2.56,1,1,0,0,1
HH0794,STORE_61,2021-02-05,1.0,2.56,1,0,1,0,1
HH0794,STORE_62,2021-01-30,1.0,0.0,1,0,0,1,1
HH0794,STORE_64,2021-02-11,0.0,3.52,1,0,0,1,0
HH0794,STORE_64,2021-02-11,0.0,3.52,1,1,0,0,0
HH0794,STORE_75,2021-02-09,0.5724217844727694,3.02,1,0,0,1,1
HH0794,STORE_75,2021-02-09,0.5724217844727694,3.02,1,1,0,0,1
HH0794,STORE_75,2021-02-19,1.0,0.0,1,0,0,1,1
HH0794,STORE_75,2021-02-19,1.0,0.0,1,1,0,0,1
HH0794,STORE_77,2021-02-03,1.0,3.42,1,1,0,0,1
HH0794,STORE_77,2021-02-03,1.0,3.42,1,0,1,0,1
HH0794,STORE_9,2021-02-06,0.0,2.75,1,0,0,0,0
HH0794,STORE_90,2021-02-17,1.0,0.0,1,0,0,1,1
HH0794,STORE_90,2021-02-17,1.0,0.0,1,1,0,0,1
HH0794,STORE_92,2021-02-19,1.0,0.0,1,0,0,1,1
HH0794,STORE_92,2021-02-19,1.0,0.0,1,1,0,0,1
HH0794,STORE_97,2021-02-03,1.0,3.4,1,1,0,0,1
HH0794,STORE_97,2021-02-03,1.0,3.4,1,0,1,0,1
HH0795,STORE_16,2021-02-14,0.0,2.94,1,0,0,1,0
HH0795,STORE_16,2021-02-14,0.0,2.94,1,1,0,0,0
HH0795,STORE_22,2021-02-16,0.0,2.88,1,0,0,1,0
HH0795,STORE_22,2021-02-16,0.0,2.88,1,1,0,0,0
HH0795,STORE_22,2021-02-16,0.0,2.88,1,0,1,0,0
HH0795,STORE_28,2021-01-31,0.0,2.51,1,0,0,0,0
HH0795,STORE_32,2021-02-18,0.0,3.46,1,0,0,0,0
HH0795,STORE_32,2021-02-22,0.0,0.0,1,0,0,1,0
HH0795,STORE_32,2021-02-22,0.0,0.0,1,1,0,0,0
HH0795,STORE_37,2021-02-09,0.0,2.79,1,0,0,0,0
HH0795,STORE_37,2021-02-21,0.0,3.15,1,0,0,1,0
HH0795,STORE_39,2021-02-01,0.0,3.12,1,0,0,0,0
HH0795,STORE_44,2021-02-11,0.0,2.65,1,0,1,0,0
HH0795,STORE_45,2021-02-20,0.0,2.72,1,1,0,0,0
HH0795,STORE_45,2021-02-20,0.0,2.72,1,0,1,0,0
HH0795,STORE_47,2021-02-24,0.0,2.54,1,0,1,0,0
HH0795,STORE_48,2021-02-13,0.0,0.0,1,0,0,0,0
HH0795,STORE_6,2021-02-02,0.0,2.8,1,1,0,0,0
HH0795,STORE_6,2021-02-02,0.0,2.8,1,0,1,0,0
HH0795,STORE_67,2021-01-29,0.0,3.33,1,0,0,0,0
HH0795,STORE_69,2021-02-24,0.0,2.79,1,0,1,0,0
HH0795,STORE_71,2021-02-26,0.0,0.0,1,0,0,1,0
HH0795,STORE_76,2021-02-22,0.0,3.57,1,0,0,1,0
HH0795,STORE_76,2021-02-22,0.0,3.57,1,1,0,0,0
HH0795,STORE_89,2021-02-02,0.0,3.23,1,1,0,0,0
HH0795,STORE_89,2021-02-02,0.0,3.23,1,0,1,0,0
HH0795,STORE_90,2021-02-03,0.0,3.03,1,0,0,1,0
HH0795,STORE_90,2021-02-03,0.0,3.03,1,0,1,0,0
HH0795,STORE_92,2021-02-12,0.0,2.77,1,0,0,1,0
HH0795,STORE_92,2021-02-12,0.0,2.77,1,0,1,0,0
HH0796,STORE_18,2021-02-04,0.0,2.7,1,0,1,0,0
HH0796,STORE_26,2021-02-07,0.0,3.15,1,0,0,1,0
HH0796,STORE_26,2021-02-07,0.0,3.15,1,1,0,0,0
HH0796,STORE_26,2021-02-07,0.0,3.15,1,0,1,0,0
HH0796,STORE_41,2021-02-22,0.0,2.85,1,0,0,1,0
HH0796,STORE_41,2021-02-22,0.0,2.85,1,0,1,0,0
HH0796,STORE_66,2021-02-19,0.0,2.92,1,1,0,0,0
HH0796,STORE_66,2021-02-19,0.0,2.92,1,0,1,0,0
HH0796,STORE_68,2021-02-05,0.0,3.31,1,0,0,0,0
HH0796,STORE_69,2021-02-16,0.0,2.64,1,0,0,0,0
HH0796,STORE_7,2021-02-06,0.0,3.11,1,0,0,0,0
HH0796,STORE_8,2021-02-05,0.0,0.0,1,0,0,0,0
HH0796,STORE_86,2021-02-24,0.0,2.74,1,1,0,0,0
HH0796,STORE_86,2021-02-24,0.0,2.74,1,0,1,0,0
HH0797,STORE_20,2021-01-29,0.0,2.87,2,0,0,1,0
HH0797,STORE_20,2021-01-29,0.0,2.87,2,1,0,0,0
HH0797,STORE_20,2021-01-29,0.0,2.87,2,0,1,0,0
HH0797,STORE_20,2021-02-01,0.0,2.66,2,0,0,0,0
HH0797,STORE_30,2021-02-08,1.0,0.0,2,0,0,1,1
HH0797,STORE_30,2021-02-08,1.0,0.0,2,1,0,0,1
HH0797,STORE_30,2021-02-08,1.0,0.0,2,0,1,0,1
HH0797,STORE_34,2021-02-15,0.0,2.65,2,0,0,0,0
HH0797,STORE_36,2021-02-03,0.5300829875518672,3.06,2,1,0,0,1
HH0797,STORE_37,2021-02-05,0.0,3.2,2,0,1,0,0
HH0797,STORE_39,2021-02-26,0.0,0.0,2,1,0,0,0
HH0797,STORE_53,2021-01-29,1.0,3.1,2,0,0,1,1
HH0797,STORE_53,2021-01-29,1.0,3.1,2,1,0,0,1
HH0797,STORE_53,2021-01-29,1.0,3.1,2,0,1,0,1
HH0797,STORE_56,2021-02-16,1.0,0.0,2,0,0,1,1
HH0797,STORE_56,2021-02-16,1.0,0.0,2,1,0,0,1
HH0797,STORE_57,2021-02-06,0.0,3.05,2,1,0,0,0
HH0797,STORE_59,2021-02-05,1.0,3.25,2,0,1,0,1
HH0797,STORE_63,2021-01-29,1.0,2.84,2,0,0,1,1
HH0797,STORE_63,2021-01-29,1.0,2.84,2,1,0,0,1
HH0797,STORE_63,2021-01-29,1.0,2.84,2,0,1,0,1
HH0797,STORE_65,2021-02-12,1.0,3.74,2,1,0,0,1
HH0797,STORE_67,2021-02-25,0.675250357653791,3.24,2,0,0,1,1
HH0797,STORE_67,2021-02-25,0.675250357653791,3.24,2,1,0,0,1
HH0797,STORE_72,2021-02-25,0.0,3.27,2,0,0,1,0
HH0797,STORE_72,2021-02-25,0.0,3.27,2,1,0,0,0
HH0797,STORE_78,2021-01-31,1.0,0.0,2,0,0,1,1
HH0797,STORE_86,2021-02-05,0.0,2.79,2,0,1,0,0
HH0797,STORE_94,2021-02-02,0.546583850931677,2.97,2,0,0,1,1
HH0797,STORE_94,2021-02-22,0.5116988809766022,0.0,2,0,0,1,1
HH0798,STORE_16,2021-02-04,1.0,3.43,0,0,0,1,1
HH0798,STORE_16,2021-02-04,1.0,3.43,0,1,0,0,1
HH0798,STORE_16,2021-02-04,1.0,3.43,0,0,1,0,1
HH0798,STORE_18,2021-01-30,1.0,3.14,0,0,0,1,1
HH0798,STORE_20,2021-02-10,0.0,2.83,0,0,1,0,0
HH0798,STORE_29,2021-02-16,0.5014492753623188,2.57,0,1,0,0,1
HH0798,STORE_3,2021-02-09,0.0,0.0,0,0,0,1,0
HH0798,STORE_48,2021-02-06,0.6556503198294243,3.37,0,1,0,0,1
HH0798,STORE_49,2021-02-01,0.0,3.12,0,0,0,1,0
HH0798,STORE_49,2021-02-01,0.0,3.12,0,1,0,0,0
HH0798,STORE_49,2021-02-01,0.0,3.12,0,0,1,0,0
HH0798,STORE_51,2021-02-23,0.6803097345132743,2.89,0,1,0,0,1
HH0798,STORE_62,2021-02-08,0.0,0.0,0,0,0,1,0
HH0798,STORE_62,2021-02-08,0.0,0.0,0,1,0,0,0
HH0798,STORE_62,2021-02-08,0.0,0.0,0,0,1,0,0
HH0798,STORE_67,2021-02-20,1.0,2.76,0,0,1,0,1
HH0798,STORE_7,2021-02-17,0.0,2.79,0,1,0,0,0
HH0798,STORE_7,2021-02-17,0.0,2.79,0,0,1,0,0
HH0798,STORE_7,2021-02-22,0.0,2.47,0,0,0,0,0
HH0798,STORE_78,2021-02-09,0.0,2.79,0,0,0,1,0
HH0798,STORE_8,2021-02-25,1.0,2.9,0,0,1,0,1
HH0798,STORE_80,2021-02-23,0.8284839203675345,0.0,0,1,0,0,1
HH0798,STORE_86,2021-02-02,1.0,2.67,0,1,0,0,1
HH0798,STORE_98,2021-01-29,0.0,3.03,0,0,1,0,0
HH0798,STORE_99,2021-02-25,0.0,3.28,0,0,1,0,0
HH0798,STORE_99,2021-02-25,0.0,0.0,0,0,1,0,0
HH0799,STORE_27,2021-01-31,0.0,3.09,2,1,0,0,0
HH0799,STORE_43,2021-02-22,0.0,0.0,2,1,0,0,0
HH0799,STORE_43,2021-02-22,0.0,0.0,2,0,1,0,0
HH0799,STORE_45,2021-01-29,0.0,3.25,2,0,0,1,0
HH0799,STORE_45,2021-01-29,0.0,3.25,2,1,0,0,0
HH0799,STORE_45,2021-01-29,0.0,3.25,2,0,1,0,0
HH0799,STORE_46,2021-02-08,0.0,3.04,2,0,1,0,0
HH0799,STORE_48,2021-02-21,0.0,2.84,2,0,1,0,0
HH0799,STORE_63,2021-01-30,0.0,0.0,2,0,1,0,0
HH0799,STORE_7,2021-02-05,0.0,3.11,2,1,0,0,0
HH0799,STORE_79,2021-02-10,0.0,3.24,2,0,0,0,0
HH0799,STORE_85,2021-02-12,0.0,3.71,2,0,1,0,0
HH0799,STORE_94,2021-02-23,0.0,0.0,2,0,0,0,0
HH0799,STORE_96,2021-02-05,0.0,3.08,2,1,0,0,0
HH0800,STORE_13,2021-01-30,0.4815409309791332,2.95,1,0,0,1,1
HH0800,STORE_13,2021-01-30,0.4815409309791332,2.95,1,1,0,0,1
HH0800,STORE_2,2021-01-30,1.0,2.78,1,0,0,1,1
HH0800,STORE_2,2021-01-30,1.0,2.78,1,1,0,0,1
HH0800,STORE_25,2021-02-02,0.4495049504950495,3.3,1,0,0,1,1
HH0800,STORE_25,2021-02-02,0.4495049504950495,3.3,1,1,0,0,1
HH0800,STORE_35,2021-02-11,1.0,0.0,1,0,0,0,1
HH0800,STORE_39,2021-02-18,0.0,2.93,1,0,0,1,0
HH0800,STORE_39,2021-02-18,0.0,2.93,1,0,1,0,0
HH0800,STORE_4,2021-02-05,0.4492481203007519,2.97,1,0,0,0,1
HH0800,STORE_41,2021-02-20,1.0,3.07,1,0,0,1,1
HH0800,STORE_45,2021-02-10,0.5271049596309112,3.7,1,0,0,0,1
HH0800,STORE_53,2021-02-06,0.5426751592356688,2.86,1,0,0,0,1
HH0800,STORE_58,2021-02-25,1.0,2.76,1,1,0,0,1
HH0800,STORE_65,2021-02-03,0.5215366705471479,3.23,1,0,0,1,1
HH0800,STORE_65,2021-02-13,0.6170500676589986,2.92,1,0,0,0,1
HH0800,STORE_77,2021-02-03,1.0,3.42,1,0,0,1,1
HH0800,STORE_8,2021-02-18,0.5196759259259259,3.08,1,0,0,1,1
HH0800,STORE_8,2021-02-18,0.5196759259259259,3.08,1,0,1,0,1
HH0800,STORE_83,2021-02-13,0.335149863760218,0.0,1,0,0,0,1
HH0800,STORE_96,2021-02-02,0.8188736681887366,0.0,1,0,0,1,1
HH0800,STORE_96,2021-02-02,0.8188736681887366,0.0,1,1,0,0,1
HH0801,STORE_23,2021-02-21,0.4850498338870431,3.16,2,0,0,0,1
HH0801,STORE_23,2021-02-25,0.679678530424799,2.5,2,1,0,0,1
HH0801,STORE_24,2021-02-01,0.6366666666666667,0.0,2,0,0,0,1
HH0801,STORE_24,2021-02-09,0.4064327485380117,3.02,2,0,0,0,1
HH0801,STORE_27,2021-02-02,1.0,2.91,2,1,0,0,1
HH0801,STORE_27,2021-02-02,1.0,2.91,2,0,1,0,1
HH0801,STORE_30,2021-02-25,1.0,3.31,2,1,0,0,1
HH0801,STORE_4,2021-02-25,1.0,0.0,2,1,0,0,1
HH0801,STORE_42,2021-02-08,1.0,3.4,2,1,0,0,1
HH0801,STORE_42,2021-02-08,1.0,3.4,2,0,1,0,1
HH0801,STORE_46,2021-02-03,1.0,2.92,2,0,0,1,1
HH0801,STORE_46,2021-02-03,1.0,2.92,2,1,0,0,1
HH0801,STORE_46,2021-02-03,1.0,2.92,2,0,1,0,1
HH0801,STORE_53,2021-02-03,0.0,3.61,2,0,0,1,0
HH0801,STORE_53,2021-02-03,0.0,3.61,2,1,0,0,0
HH0801,STORE_53,2021-02-03,0.0,3.61,2,0,1,0,0
HH0801,STORE_53,2021-02-10,0.0,0.0,2,0,1,0,0
HH0801,STORE_6,2021-02-11,0.6231306081754736,2.47,2,0,0,1,1
HH0801,STORE_6,2021-02-11,0.6231306081754736,2.47,2,1,0,0,1
HH0801,STORE_64,2021-02-21,0.0,2.86,2,0,0,0,0
HH0801,STORE_74,2021-02-16,0.0,2.56,2,0,0,1,0
HH0801,STORE_76,2021-02-09,1.0,3.21,2,0,0,0,1
HH0801,STORE_79,2021-02-19,0.0,3.22,2,0,0,1,0
HH0801,STORE_79,2021-02-19,0.0,3.22,2,0,1,0,0
HH0801,STORE_83,2021-02-26,1.0,2.84,2,1,0,0,1
HH0801,STORE_83,2021-02-26,1.0,2.84,2,0,1,0,1
HH0801,STORE_84,2021-02-15,0.0,2.99,2,0,0,0,0
HH0801,STORE_87,2021-01-29,0.47711267605633806,3.34,2,0,0,1,1
HH0801,STORE_87,2021-01-29,0.47711267605633806,3.34,2,1,0,0,1
HH0801,STORE_87,2021-01-29,0.47711267605633806,3.34,2,0,1,0,1
HH0801,STORE_87,2021-02-21,0.5841346153846154,3.12,2,0,0,0,1
HH0801,STORE_90,2021-02-26,1.0,3.17,2,1,0,0,1
HH0801,STORE_90,2021-02-26,1.0,3.17,2,0,1,0,1
HH0802,STORE_1,2021-02-10,0.0,2.76,1,0,0,1,0
HH0802,STORE_1,2021-02-10,0.0,2.76,1,0,1,0,0
HH0802,STORE_12,2021-02-26,0.0,2.91,1,0,0,1,0
HH0802,STORE_12,2021-02-26,0.0,2.91,1,1,0,0,0
HH0802,STORE_12,2021-02-26,0.0,2.91,1,0,1,0,0
HH0802,STORE_22,2021-02-01,0.0,2.49,1,1,0,0,0
HH0802,STORE_27,2021-02-16,0.0,0.0,1,0,0,1,0
HH0802,STORE_27,2021-02-16,0.0,0.0,1,1,0,0,0
HH0802,STORE_27,2021-02-16,0.0,0.0,1,0,1,0,0
HH0802,STORE_29,2021-02-06,0.0,3.29,1,0,0,1,0
HH0802,STORE_3,2021-01-31,0.0,3.17,1,1,0,0,0
HH0802,STORE_3,2021-01-31,0.0,3.17,1,0,1,0,0
HH0802,STORE_31,2021-02-03,0.0,3.06,1,1,0,0,0
HH0802,STORE_40,2021-02-10,0.0,3.0,1,0,0,1,0
HH0802,STORE_40,2021-02-10,0.0,3.0,1,0,1,0,0
HH0802,STORE_45,2021-02-03,0.0,3.58,1,1,0,0,0
HH0802,STORE_46,2021-02-07,0.0,0.0,1,1,0,0,0
HH0802,STORE_63,2021-02-01,0.0,3.07,1,1,0,0,0
HH0802,STORE_77,2021-02-26,0.0,3.3,1,0,0,1,0
HH0802,STORE_77,2021-02-26,0.0,3.3,1,1,0,0,0
HH0802,STORE_77,2021-02-26,0.0,3.3,1,0,1,0,0
HH0802,STORE_86,2021-02-07,0.0,3.1,1,1,0,0,0
HH0802,STORE_88,2021-02-07,0.0,2.57,1,1,0,0,0
HH0802,STORE_89,2021-02-02,0.0,3.23,1,1,0,0,0
HH0802,STORE_89,2021-02-02,0.0,3.23,1,0,1,0,0
HH0802,STORE_92,2021-02-15,0.0,0.0,1,1,0,0,0
HH0802,STORE_93,2021-02-21,0.0,2.77,1,0,0,0,0
HH0803,STORE_1,2021-02-12,1.0,2.88,1,0,0,1,1
HH0803,STORE_1,2021-02-12,1.0,2.88,1,0,1,0,1
HH0803,STORE_12,2021-02-05,0.0,2.8,1,0,0,1,0
HH0803,STORE_12,2021-02-05,0.0,2.8,1,0,1,0,0
HH0803,STORE_25,2021-01-29,0.5127118644067796,0.0,1,0,0,1,1
HH0803,STORE_25,2021-01-29,0.5127118644067796,0.0,1,1,0,0,1
HH0803,STORE_25,2021-02-12,0.0,3.22,1,0,0,1,0
HH0803,STORE_25,2021-02-12,0.0,3.22,1,0,1,0,0
HH0803,STORE_26,2021-02-11,1.0,2.89,1,0,0,1,1
HH0803,STORE_26,2021-02-13,1.0,3.49,1,0,0,0,1
HH0803,STORE_27,2021-01-31,1.0,3.09,1,0,0,0,1
HH0803,STORE_27,2021-02-23,1.0,0.0,1,0,0,0,1
HH0803,STORE_30,2021-02-05,0.5577777777777777,3.39,1,0,0,1,1
HH0803,STORE_30,2021-02-05,0.5577777777777777,3.39,1,0,1,0,1
HH0803,STORE_33,2021-02-21,0.6088397790055248,3.06,1,0,0,1,1
HH0803,STORE_33,2021-02-21,0.6088397790055248,3.06,1,0,1,0,1
HH0803,STORE_34,2021-02-16,0.0,3.27,1,0,0,0,0
HH0803,STORE_45,2021-02-06,1.0,2.96,1,0,1,0,1
HH0803,STORE_48,2021-02-16,0.0,3.16,1,0,0,0,0
HH0803,STORE_55,2021-01-30,0.5963091118800461,3.31,1,0,1,0,1
HH0803,STORE_61,2021-02-05,0.0,2.56,1,0,0,1,0
HH0803,STORE_61,2021-02-05,0.0,2.56,1,0,1,0,0
HH0803,STORE_7,2021-02-03,0.6409952606635072,3.21,1,0,0,0,1
HH0803,STORE_73,2021-01-31,0.0,0.0,1,0,0,0,0
HH0803,STORE_75,2021-02-14,1.0,3.42,1,0,0,1,1
HH0803,STORE_76,2021-02-25,1.0,2.72,1,0,0,1,1
HH0803,STORE_77,2021-02-15,0.7051792828685259,3.13,1,1,0,0,1
HH0803,STORE_78,2021-01-29,0.632088520055325,3.45,1,0,0,1,1
HH0803,STORE_78,2021-01-29,0.632088520055325,3.45,1,1,0,0,1
HH0803,STORE_83,2021-02-24,1.0,3.01,1,0,0,1,1
HH0803,STORE_83,2021-02-24,1.0,3.01,1,0,1,0,1
HH0803,STORE_88,2021-02-10,0.0,2.59,1,1,0,0,0
HH0803,STORE_88,2021-02-10,0.0,2.59,1,0,1,0,0
HH0803,STORE_95,2021-02-16,1.0,2.87,1,0,0,0,1
HH0803,STORE_95,2021-02-26,1.0,2.68,1,0,0,1,1
HH0803,STORE_96,2021-02-01,1.0,0.0,1,0,0,0,1
HH0804,STORE_13,2021-01-29,0.420017873100983,2.82,1,1,0,0,1
HH0804,STORE_13,2021-02-23,1.0,2.98,1,1,0,0,1
HH0804,STORE_13,2021-02-23,1.0,2.98,1,0,1,0,1
HH0804,STORE_18,2021-02-25,1.0,3.04,1,0,0,0,1
HH0804,STORE_23,2021-02-09,0.6555435952637245,2.87,1,0,1,0,1
HH0804,STORE_32,2021-02-17,0.0,2.98,1,1,0,0,0
HH0804,STORE_33,2021-02-21,0.4776444929116685,3.06,1,0,0,1,1
HH0804,STORE_33,2021-02-21,0.4776444929116685,3.06,1,1,0,0,1
HH0804,STORE_48,2021-02-01,1.0,2.84,1,0,0,0,1
HH0804,STORE_5,2021-02-09,0.0,3.09,1,0,1,0,0
HH0804,STORE_53,2021-02-13,1.0,0.0,1,0,0,0,1
HH0804,STORE_59,2021-02-18,0.0,0.0,1,0,0,0,0
HH0804,STORE_6,2021-02-06,0.6154776299879081,0.0,1,0,0,1,1
HH0804,STORE_6,2021-02-06,0.6154776299879081,0.0,1,1,0,0,1
HH0804,STORE_6,2021-02-06,0.6154776299879081,0.0,1,0,1,0,1
HH0804,STORE_60,2021-01-29,1.0,2.86,1,1,0,0,1
HH0804,STORE_60,2021-02-17,0.0,2.9,1,1,0,0,0
HH0804,STORE_72,2021-02-01,1.0,3.19,1,0,0,0,1
HH0804,STORE_72,2021-02-14,1.0,3.25,1,0,0,1,1
HH0804,STORE_72,2021-02-14,1.0,3.25,1,1,0,0,1
HH0804,STORE_81,2021-02-13,0.5335968379446641,0.0,1,0,0,0,1
HH0804,STORE_83,2021-02-07,0.0,2.62,1,0,0,1,0
HH0804,STORE_83,2021-02-07,0.0,2.62,1,0,1,0,0
HH0804,STORE_85,2021-02-11,1.0,3.17,1,0,0,1,1
